token,numEn,numDe
qax,0,0
qay,0,0
qaz,0,0
qba,0,0
qbb,0,0
qbc,0,0
qbd,0,0
qbe,0,0
qbf,0,0
qbg,0,0
qbh,0,0
qbi,0,0
qbj,0,0
qbk,0,0
qbl,0,0
qbm,0,0
qbn,0,0
qbo,0,0
qbp,0,0
qbq,0,0
qbr,0,0
qbs,0,0
qbt,0,0
qbu,0,0
qbv,0,0
qbw,0,0
qbx,0,0
qby,0,0
qbz,0,0
qca,0,0
qcb,0,0
qcc,0,0
qcd,0,0
qce,0,0
qcf,0,0
qcg,0,0
qch,0,0
qci,0,0
qcj,0,0
qck,0,0
qcl,0,0
qcm,0,0
qcn,0,0
qco,0,0
qcp,0,0
qcq,0,0
qcr,0,0
qcs,0,0
qct,0,0
qcu,0,0
qcv,0,0
qcw,0,0
qcx,0,0
qcy,0,0
qcz,0,0
qda,1,1
qdb,0,0
qdc,0,0
qdd,0,0
qde,0,0
qdf,0,0
qdg,0,0
qdh,0,0
qdi,0,0
qdj,0,0
qdk,0,0
qdl,0,0
qdm,0,0
qdn,0,0
qdo,0,0
qdp,0,0
qdq,0,0
qdr,0,0
qds,0,0
qdt,0,0
qdu,0,0
qdv,0,0
qdw,0,0
qdx,0,0
qdy,0,0
qdz,0,0
qea,0,0
qeb,0,0
qec,0,0
qed,0,0
qee,0,0
qef,0,0
qeg,0,0
qeh,0,0
qei,0,0
qej,0,0
qek,0,0
qel,1,0
qem,0,0
qen,0,0
qeo,0,0
qep,0,0
qeq,0,0
qer,0,0
qes,0,0
qet,0,0
qeu,0,0
qev,0,0
qew,0,0
qex,0,0
qey,0,0
qez,0,0
qfa,0,0
qfb,0,0
qfc,0,0
qfd,0,0
qfe,0,0
qff,0,0
qfg,0,0
qfh,0,0
qfi,0,0
qfj,0,0
qfk,0,0
qfl,0,0
qfm,0,0
qfn,0,0
qfo,0,0
qfp,0,0
qfq,0,0
qfr,0,0
qfs,0,0
qft,0,0
qfu,0,0
qfv,0,0
qfw,0,0
qfx,0,0
qfy,0,0
qfz,0,0
qga,0,0
qgb,0,0
qgc,0,0
qgd,0,0
qge,0,0
qgf,0,0
qgg,0,0
qgh,0,0
qgi,0,0
qgj,0,0
qgk,0,0
qgl,0,0
qgm,0,0
qgn,0,0
qgo,0,0
qgp,0,0
qgq,0,0
qgr,0,0
qgs,0,0
qgt,0,0
qgu,0,0
qgv,0,0
qgw,0,0
qgx,0,0
qgy,0,0
qgz,0,0
qha,0,0
qhb,0,0
qhc,0,0
qhd,0,0
qhe,1,1
qhf,0,0
qhg,0,0
qhh,0,0
qhi,0,0
qhj,0,0
qhk,0,0
qhl,0,0
qhm,0,0
qhn,0,0
qho,0,0
qhp,0,0
qhq,0,0
qhr,0,0
qhs,0,0
qht,0,0
qhu,0,0
qhv,0,0
qhw,0,0
qhx,0,0
qhy,0,0
qhz,0,0
qia,1,0
qib,0,1
qic,0,0
qid,0,0
qie,0,0
qif,0,0
qig,0,0
qih,0,0
qii,0,0
qij,0,0
qik,0,0
qil,1,0
qim,0,0
qin,8,3
qio,0,0
qip,1,0
qiq,0,0
qir,0,0
qis,1,0
qit,4,3
qiu,2,0
qiv,0,0
qiw,0,0
qix,0,0
qiy,0,0
qiz,0,0
qja,0,0
qjb,0,0
qjc,0,0
qjd,0,0
qje,0,0
qjf,0,0
qjg,0,0
qjh,0,0
qji,0,0
qjj,0,0
qjk,0,0
qjl,0,0
qjm,0,0
qjn,0,0
qjo,0,0
qjp,0,0
qjq,0,0
qjr,0,0
qjs,0,0
qjt,0,0
qju,0,0
qjv,0,0
qjw,0,0
qjx,0,0
qjy,0,0
qjz,0,0
qka,0,0
qkb,0,0
qkc,0,0
qkd,0,0
qke,0,0
qkf,0,0
qkg,0,0
qkh,0,0
qki,0,0
qkj,0,0
qkk,0,0
qkl,0,0
qkm,0,0
qkn,0,0
qko,0,0
qkp,0,0
qkq,0,0
qkr,0,0
qks,0,0
qkt,0,0
qku,0,0
qkv,0,0
qkw,0,0
qkx,0,0
qky,0,0
qkz,0,0
qla,0,0
qlb,0,0
qlc,0,0
qld,0,0
qle,0,0
qlf,0,0
qlg,0,0
qlh,0,0
qli,0,0
qlj,0,0
qlk,0,0
qll,0,0
qlm,0,0
qln,0,0
qlo,0,0
qlp,0,0
qlq,0,0
qlr,0,0
qls,0,0
qlt,0,0
qlu,0,0
qlv,0,0
qlw,0,0
qlx,0,0
qly,0,0
qlz,0,0
qma,0,0
qmb,0,0
qmc,0,0
qmd,0,0
qme,0,0
qmf,0,0
qmg,0,0
qmh,0,0
qmi,0,0
qmj,0,0
qmk,0,0
qml,0,0
qmm,0,0
qmn,0,0
qmo,0,0
qmp,0,0
qmq,0,0
qmr,0,0
qms,0,0
qmt,0,0
qmu,0,0
qmv,0,0
qmw,0,0
qmx,0,0
qmy,0,0
qmz,0,0
qna,0,0
qnb,0,0
qnc,0,0
qnd,0,0
qne,0,0
qnf,0,0
qng,0,0
qnh,0,0
qni,0,0
qnj,0,0
qnk,0,0
qnl,0,0
qnm,0,0
qnn,0,0
qno,0,0
qnp,0,0
qnq,0,0
qnr,0,0
qns,0,0
qnt,0,0
qnu,0,0
qnv,0,0
qnw,0,0
qnx,0,0
qny,0,0
qnz,0,0
qoa,0,0
qob,0,0
qoc,0,0
qod,0,0
qoe,0,0
qof,0,0
qog,0,0
qoh,0,0
qoi,0,0
qoj,0,0
qok,0,0
qol,0,0
qom,0,0
qon,0,0
qoo,0,0
qop,0,0
qoq,0,0
qor,0,0
qos,0,0
qot,0,0
qou,0,0
qov,0,0
qow,0,0
qox,0,0
qoy,0,0
qoz,0,0
qpa,0,0
qpb,0,0
qpc,0,0
qpd,0,0
qpe,0,0
qpf,0,0
qpg,0,0
qph,0,0
qpi,0,0
qpj,0,0
qpk,0,0
qpl,0,0
qpm,0,0
qpn,0,0
qpo,0,0
qpp,0,0
qpq,0,0
qpr,0,0
qps,0,0
qpt,0,0
qpu,0,0
qpv,0,0
qpw,0,0
qpx,0,0
qpy,0,0
qpz,0,0
qqa,3,1
qqb,0,0
qqc,0,0
qqd,0,0
qqe,0,0
qqf,0,0
qqg,0,0
qqh,0,0
qqi,0,0
qqj,0,0
qqk,0,0
qql,0,0
qqm,0,0
qqn,0,0
qqo,0,0
qqp,0,0
qqq,0,0
qqr,0,0
qqs,0,0
qqt,0,0
qqu,0,0
qqv,0,0
qqw,0,0
qqx,0,0
qqy,0,0
qqz,0,0
qra,0,0
qrb,0,0
qrc,0,0
qrd,0,0
qre,0,0
qrf,0,0
qrg,0,0
qrh,0,0
qri,0,0
qrj,0,0
qrk,0,0
qrl,0,0
qrm,0,0
qrn,0,0
qro,0,0
qrp,0,0
qrq,0,0
qrr,0,0
qrs,0,0
qrt,0,0
qru,0,0
qrv,0,0
qrw,0,0
qrx,0,0
qry,0,0
qrz,0,0
qsa,1,1
qsb,0,0
qsc,0,0
qsd,0,0
qse,0,0
qsf,0,0
qsg,0,0
qsh,0,0
qsi,0,0
qsj,0,0
qsk,0,0
qsl,0,0
qsm,0,0
qsn,0,0
qso,0,0
qsp,0,0
qsq,0,0
qsr,0,0
qss,0,0
qst,0,0
qsu,0,0
qsv,0,0
qsw,0,0
qsx,0,0
qsy,0,0
qsz,0,0
qta,0,0
qtb,0,0
qtc,0,0
qtd,0,0
qte,0,0
qtf,0,0
qtg,0,0
qth,0,0
qti,0,0
qtj,0,0
qtk,0,0
qtl,0,0
qtm,0,0
qtn,0,0
qto,0,0
qtp,0,0
qtq,0,0
qtr,0,0
qts,0,0
qtt,0,0
qtu,1,1
qtv,0,0
qtw,0,0
qtx,0,0
qty,0,0
qtz,0,0
qua,4498,1043
qub,3,1
quc,0,0
qud,0,0
que,4450,1563
quf,0,0
qug,0,0
quh,0,0
qui,4318,713
quj,0,0
quk,0,0
qul,0,0
qum,1,1
qun,0,0
quo,467,212
qup,0,0
quq,0,0
qur,0,0
qus,1,0
qut,0,0
quu,2,4
quv,0,0
quw,0,0
qux,0,0
quy,12,0
quz,0,0
qva,1,0
qvb,0,0
qvc,0,0
qvd,0,0
qve,0,0
qvf,0,0
qvg,0,0
qvh,0,0
qvi,3,3
qvj,0,0
qvk,0,0
qvl,0,0
qvm,0,0
qvn,0,0
qvo,0,0
qvp,0,0
qvq,0,0
qvr,0,0
qvs,0,0
qvt,0,0
qvu,0,0
qvv,0,0
qvw,0,0
qvx,0,0
qvy,0,0
qvz,0,0
qwa,0,1
qwb,0,0
qwc,0,0
qwd,0,0
qwe,2,0
qwf,0,0
qwg,0,0
qwh,0,0
qwi,0,0
qwj,0,0
qwk,0,0
qwl,0,0
qwm,0,0
qwn,0,0
qwo,0,0
qwp,0,0
qwq,0,0
qwr,0,0
qws,0,0
qwt,0,0
qwu,0,0
qwv,0,0
qww,0,0
qwx,0,0
qwy,0,0
qwz,0,0
qxa,0,0
qxb,0,0
qxc,0,0
qxd,0,0
qxe,0,0
qxf,0,0
qxg,0,0
qxh,0,0
qxi,0,0
qxj,0,0
qxk,0,0
qxl,0,0
qxm,0,0
qxn,0,0
qxo,0,0
qxp,0,0
qxq,0,0
qxr,0,0
qxs,0,0
qxt,0,0
qxu,0,0
qxv,0,0
qxw,0,0
qxx,0,0
qxy,0,0
qxz,0,0
qya,0,0
qyb,0,0
qyc,0,0
qyd,0,0
qye,0,0
qyf,0,0
qyg,0,0
qyh,0,0
qyi,0,0
qyj,0,0
qyk,0,0
qyl,0,0
qym,0,0
qyn,0,0
qyo,0,0
qyp,0,0
qyq,0,0
qyr,0,0
qys,0,0
qyt,0,0
qyu,0,0
qyv,0,0
qyw,0,0
qyx,0,0
qyy,0,0
qyz,0,0
qza,0,0
qzb,0,0
qzc,0,0
qzd,0,0
qze,0,0
qzf,0,0
qzg,0,0
qzh,0,0
qzi,0,0
qzj,0,0
qzk,0,0
qzl,0,0
qzm,0,0
qzn,0,0
qzo,0,0
qzp,0,0
qzq,0,0
qzr,0,0
qzs,0,0
qzt,0,0
qzu,0,0
qzv,0,0
qzw,0,0
qzx,0,0
qzy,0,0
qzz,0,0
raa,37,85
rab,1871,2032
rac,7806,3402
rad,4954,2907
rae,212,130
raf,1536,3403
rag,2859,6340
rah,182,2202
rai,5591,686
raj,49,26
rak,956,2069
ral,8113,4248
ram,4129,3451
ran,13252,11493
rao,136,92
rap,4858,2770
raq,37,13
rar,1100,1402
ras,3684,2946
rat,15734,8189
rau,679,12271
rav,1726,381
raw,1698,125
rax,115,325
ray,2371,169
raz,460,257
rba,942,2465
rbb,1,84
rbc,0,36
rbd,0,31
rbe,683,9818
rbf,1,71
rbg,1,32
rbh,0,26
rbi,1056,2233
rbj,0,1
rbk,0,52
rbl,816,992
rbm,4,39
rbn,2,11
rbo,1128,1030
rbp,0,29
rbq,0,3
rbr,88,2050
rbs,70,844
rbt,9,116
rbu,209,1182
rbv,0,21
rbw,8,36
rbx,0,0
rby,39,19
rbz,0,18
rca,440,85
rcb,0,0
rcc,3,0
rcd,0,0
rce,3046,215
rcf,0,0
rcg,5,4
rch,4750,6450
rci,1150,111
rcj,1,1
rck,48,39
rcl,405,23
rcm,1,0
rcn,0,0
rco,572,116
rcp,0,0
rcq,0,0
rcr,400,21
rcs,7,0
rct,264,5
rcu,1813,70
rcv,0,0
rcw,1,0
rcx,0,0
rcy,111,7
rcz,0,1
rda,404,868
rdb,64,342
rdc,26,60
rdd,5,49
rde,3817,6298
rdf,18,108
rdg,19,112
rdh,17,86
rdi,2345,2216
rdj,0,9
rdk,1,109
rdl,215,262
rdm,28,77
rdn,94,1258
rdo,332,388
rdp,7,74
rdq,1,2
rdr,135,776
rds,1493,434
rdt,41,117
rdu,98,354
rdv,8,54
rdw,114,178
rdx,0,0
rdy,88,26
rdz,3,41
rea,14199,980
reb,699,989
rec,7267,7156
red,9466,1898
ree,9346,326
ref,2572,1020
reg,2895,2467
reh,607,1283
rei,1450,22583
rej,198,7
rek,63,1241
rel,4584,1171
rem,4060,2264
ren,7256,23063
reo,500,323
rep,3185,691
req,1369,472
rer,1239,4867
res,17819,6430
ret,4783,3005
reu,158,3093
rev,1811,283
rew,1548,68
rex,146,103
rey,1137,61
rez,29,335
rfa,964,3183
rfb,6,42
rfc,1,4
rfd,3,5
rfe,497,2049
rff,22,38
rfg,5,32
rfh,0,18
rfi,372,956
rfj,0,2
rfk,0,28
rfl,497,1222
rfm,3,106
rfn,0,105
rfo,852,1178
rfp,0,20
rfq,0,0
rfr,45,702
rfs,6,248
rft,0,161
rfu,303,381
rfv,5,17
rfw,0,13
rfx,0,0
rfy,6,0
rfz,0,20
rga,1510,2400
rgb,5,180
rgc,0,12
rgd,2,28
rge,4202,6360
rgf,0,182
rgg,1,107
rgh,35,139
rgi,1231,1835
rgj,0,4
rgk,2,180
rgl,115,767
rgm,4,204
rgn,9,167
rgo,449,378
rgp,1,58
rgq,0,8
rgr,253,1230
rgs,10,625
rgt,0,129
rgu,359,970
rgv,0,26
rgw,4,189
rgx,0,0
rgy,901,27
rgz,0,22
rha,429,3430
rhb,1,1
rhc,0,0
rhd,0,0
rhe,517,2679
rhf,0,0
rhg,0,0
rhh,0,0
rhi,208,324
rhj,0,0
rhk,0,0
rhl,0,0
rhm,0,0
rhn,0,0
rho,394,787
rhp,0,0
rhq,0,0
rhr,0,0
rhs,0,0
rht,1,1
rhu,68,275
rhv,0,0
rhw,0,0
rhx,0,0
rhy,198,120
rhz,0,0
ria,7300,2060
rib,2035,389
ric,9679,5502
rid,3028,922
rie,4948,12761
rif,1256,3069
rig,3156,3931
rih,14,24
rii,48,65
rij,13,14
rik,789,2163
ril,1405,1195
rim,2852,1371
rin,13199,11186
rio,3185,1008
rip,2808,686
riq,34,13
rir,20,71
ris,6148,7842
rit,7677,4898
riu,528,921
riv,2804,600
riw,37,13
rix,337,230
riy,13,2
riz,1290,463
rja,34,150
rjb,0,0
rjc,0,0
rjd,0,0
rje,19,20
rjf,0,0
rjg,0,0
rjh,0,0
rji,0,1
rjj,0,0
rjk,0,0
rjl,0,0
rjm,0,0
rjn,0,0
rjo,12,26
rjp,0,0
rjq,0,0
rjr,0,0
rjs,0,0
rjt,0,0
rju,17,74
rjv,0,0
rjw,0,0
rjx,0,0
rjy,0,0
rjz,0,0
rka,117,2088
rkb,17,71
rkc,3,5
rkd,4,17
rke,2533,5542
rkf,37,32
rkg,4,30
rkh,43,47
rki,991,725
rkj,0,1
rkk,1,32
rkl,95,1282
rkm,44,207
rkn,43,305
rko,61,1365
rkp,74,58
rkq,0,0
rkr,21,1168
rks,683,1169
rkt,24,1594
rku,15,1937
rkv,0,33
rkw,13,36
rkx,0,0
rky,41,6
rkz,0,388
rla,347,3044
rlb,9,32
rlc,0,4
rld,1001,7
rle,756,3267
rlf,25,9
rlg,2,23
rlh,6,26
rli,1111,3850
rlj,0,12
rlk,1,10
rll,0,2
rlm,0,88
rln,0,30
rlo,341,560
rlp,7,9
rlq,0,0
rlr,0,8
rls,196,61
rlt,1,10
rlu,13,722
rlv,0,2
rlw,32,11
rlx,0,0
rly,1155,18
rlz,0,5
rma,5565,4452
rmb,23,233
rmc,39,21
rmd,0,55
rme,1557,3604
rmf,42,132
rmg,1,127
rmh,19,80
rmi,2274,2994
rmj,0,15
rmk,0,98
rml,94,214
rmm,0,82
rmn,15,12
rmo,1440,1452
rmp,10,71
rmq,0,3
rmr,6,48
rms,912,350
rmt,16,173
rmu,327,930
rmv,0,153
rmw,84,90
rmx,0,0
rmy,303,17
rmz,0,35
rna,2455,1680
rnb,295,449
rnc,13,420
rnd,16,733
rne,1981,4017
rnf,67,244
rng,2,232
rnh,23,352
rni,2360,1341
rnj,0,5
rnk,7,338
rnl,22,196
rnm,416,282
rnn,7,71
rno,440,300
rnp,12,163
rnq,0,7
rnr,8,239
rns,340,1393
rnt,73,500
rnu,96,519
rnv,2,179
rnw,31,184
rnx,0,0
rny,97,10
rnz,1,88
roa,3019,253
rob,2023,2073
roc,4962,1612
rod,3004,1938
roe,302,149
rof,1498,1086
rog,3242,2255
roh,166,1092
roi,659,370
roj,661,578
rok,568,616
rol,4553,2308
rom,5542,4403
ron,5802,3649
roo,3806,117
rop,6130,3403
roq,95,13
ror,1325,769
ros,5142,3858
rot,4579,3697
rou,7564,261
rov,1771,521
row,4852,235
rox,448,318
roy,261,33
roz,128,1397
rpa,193,734
rpb,1,0
rpc,1,0
rpd,0,0
rpe,869,1505
rpf,4,780
rpg,0,1
rph,582,541
rpi,305,209
rpj,0,0
rpk,0,0
rpl,684,376
rpm,5,2
rpn,62,2
rpo,1021,382
rpp,1,0
rpq,0,0
rpr,642,1065
rps,171,80
rpt,247,184
rpu,113,687
rpv,0,0
rpw,0,0
rpx,0,0
rpy,19,17
rpz,0,1
rqa,3,1
rqb,0,0
rqc,0,0
rqd,0,0
rqe,0,0
rqf,0,0
rqg,0,0
rqh,1,1
rqi,1,0
rqj,0,0
rqk,0,0
rql,0,0
rqm,0,0
rqn,0,0
rqo,0,0
rqp,0,0
rqq,0,0
rqr,0,0
rqs,0,0
rqt,0,0
rqu,294,245
rqv,0,0
rqw,0,0
rqx,0,0
rqy,0,0
rqz,0,0
rra,1734,1491
rrb,2,67
rrc,0,3
rrd,0,10
rre,3845,3819
rrf,7,26
rrg,0,55
rrh,539,347
rri,2642,1758
rrj,0,0
rrk,1,51
rrl,2,92
rrm,1,24
rrn,3,27
rro,3284,872
rrp,0,11
rrq,0,0
rrr,2,8
rrs,5,454
rrt,0,171
rru,380,444
rrv,0,24
rrw,1,31
rrx,0,0
rry,1866,89
rrz,0,10
rsa,754,2295
rsb,8,99
rsc,88,10482
rsd,24,59
rse,3360,2692
rsf,17,91
rsg,0,89
rsh,1092,105
rsi,1712,2564
rsj,0,4
rsk,56,162
rsl,109,89
rsm,27,89
rsn,38,39
rso,1755,1970
rsp,220,2037
rsq,3,1
rsr,0,61
rss,7,194
rst,1687,9611
rsu,264,1268
rsv,0,75
rsw,22,62
rsx,0,0
rsy,63,229
rsz,1,61
rta,1834,1213
rtb,31,371
rtc,36,48
rtd,3,52
rte,2488,12394
rtf,133,326
rtg,257,293
rth,3285,936
rti,6080,4399
rtj,1,52
rtk,0,196
rtl,581,651
rtm,635,203
rtn,326,382
rto,532,857
rtp,7,434
rtq,0,7
rtr,711,4140
rts,1271,3276
rtt,13,130
rtu,934,1468
rtv,2,271
rtw,98,189
rtx,0,0
rty,1560,248
rtz,140,150
rua,135,83
rub,964,324
ruc,3002,4610
rud,436,315
rue,444,48
ruf,593,1364
rug,738,237
ruh,4,523
rui,1116,107
ruj,2,0
ruk,25,1135
rul,926,139
rum,1837,2222
run,1837,19935
ruo,12,4
rup,750,1728
ruq,1,0
rur,123,634
rus,3725,1825
rut,505,524
ruu,1,1
ruv,101,38
ruw,2,9
rux,13,6
ruy,4,4
ruz,23,30
rva,1100,306
rvb,0,0
rvc,0,1
rvd,1,1
rve,2282,2579
rvf,0,1
rvg,0,1
rvh,0,1
rvi,2390,670
rvj,0,0
rvk,0,3
rvl,0,5
rvm,0,7
rvn,0,1
rvo,225,736
rvp,0,0
rvq,0,0
rvr,0,0
rvs,0,3
rvt,0,14
rvu,8,32
rvv,0,0
rvw,0,0
rvx,0,0
rvy,27,0
rvz,0,0
rwa,749,2297
rwb,0,0
rwc,0,0
rwd,0,0
rwe,173,2830
rwf,0,0
rwg,0,0
rwh,41,0
rwi,221,851
rwj,0,0
rwk,0,0
rwl,0,0
rwm,0,0
rwn,0,0
rwo,312,285
rwp,0,0
rwq,0,0
rwr,46,0
rws,0,0
rwt,1,1
rwu,4,292
rwv,0,0
rww,0,0
rwx,0,0
rwy,0,0
rwz,0,0
rxa,0,0
rxb,0,0
rxc,0,0
rxd,0,0
rxe,2,3
rxf,0,0
rxg,0,1
rxh,1,1
rxi,21,23
rxj,0,0
rxk,0,0
rxl,0,0
rxm,0,0
rxn,0,0
rxo,0,0
rxp,0,0
rxq,0,0
rxr,0,0
rxs,0,2
rxt,0,0
rxu,0,0
rxv,0,0
rxw,0,0
rxx,0,0
rxy,0,1
rxz,0,0
rya,87,32
ryb,40,13
ryc,38,6
ryd,120,5
rye,135,3
ryf,7,4
ryg,74,68
ryh,3,4
ryi,356,18
ryj,1,0
ryk,1,5
ryl,196,156
rym,76,13
ryn,259,162
ryo,360,283
ryp,242,186
ryq,0,0
ryr,0,1
rys,407,105
ryt,212,127
ryu,13,1
ryv,3,0
ryw,51,6
ryx,13,14
ryy,0,0
ryz,11,12
rza,14,497
rzb,4,387
rzc,0,12
rzd,0,52
rze,69,4961
rzf,0,276
rzg,2,195
rzh,6,155
rzi,22,1308
rzj,0,2
rzk,0,390
rzl,2,214
rzm,0,132
rzn,0,253
rzo,9,273
rzp,0,71
rzq,0,2
rzr,1,104
rzs,8,604
rzt,2,717
rzu,1,616
rzv,0,60
rzw,0,454
rzx,0,0
rzy,5,45
rzz,0,86
saa,6,172
sab,627,900
sac,966,1082
sad,372,196
sae,24,16
saf,912,238
sag,984,1077
sah,22,54
sai,463,301
saj,2,7
sak,116,403
sal,3843,1610
sam,852,4247
san,2290,2931
sao,3,3
sap,326,165
saq,2,2
sar,639,1254
sas,260,164
sat,2497,4208
sau,608,2064
sav,563,32
saw,573,11
sax,129,28
say,299,41
saz,6,11
sba,160,1196
sbb,0,0
sbc,0,0
sbd,0,0
sbe,242,3758
sbf,0,0
sbg,0,0
sbh,0,0
sbi,91,783
sbj,0,0
sbk,0,0
sbl,6,437
sbm,0,0
sbn,0,0
sbo,116,352
sbp,0,0
sbq,0,0
sbr,26,801
sbs,0,1
sbt,0,0
sbu,86,350
sbv,0,0
sbw,0,0
sbx,0,0
sby,38,36
sbz,0,0
sca,3610,204
scb,0,0
scc,0,0
scd,0,0
sce,1591,44
scf,0,0
scg,0,2
sch,2707,100058
sci,1760,45
scj,0,1
sck,0,0
scl,673,26
scm,1,2
scn,0,0
sco,2803,226
scp,0,0
scq,0,0
scr,3343,69
scs,5,2
sct,0,0
scu,1319,87
scv,0,0
scw,1,0
scx,0,0
scy,38,2
scz,0,0
sda,99,556
sdb,0,0
sdc,0,0
sdd,0,0
sde,47,415
sdf,0,0
sdg,0,0
sdh,0,0
sdi,97,676
sdj,0,0
sdk,0,0
sdl,0,0
sdm,0,0
sdn,2,12
sdo,65,189
sdp,0,0
sdq,0,0
sdr,13,654
sds,0,5
sdt,0,0
sdu,66,115
sdv,0,0
sdw,0,0
sdx,0,0
sdy,3,33
sdz,0,0
sea,4487,133
seb,195,371
sec,3662,242
sed,3016,175
see,1241,916
sef,264,311
seg,228,527
seh,213,1814
sei,292,9980
sej,4,8
sek,24,947
sel,5001,7545
sem,1687,715
sen,4075,19387
seo,90,41
sep,649,337
seq,628,161
ser,6843,10058
ses,2940,1122
set,2831,4294
seu,522,706
sev,478,144
sew,260,76
sex,731,381
sey,120,35
sez,6,81
sfa,126,1088
sfb,0,0
sfc,0,0
sfd,0,0
sfe,593,914
sff,0,0
sfg,0,0
sfh,0,0
sfi,99,372
sfj,0,1
sfk,0,0
sfl,27,715
sfm,0,0
sfn,0,0
sfo,290,892
sfp,0,0
sfq,0,0
sfr,10,828
sfs,0,0
sft,0,0
sfu,161,385
sfv,0,0
sfw,0,0
sfx,0,0
sfy,48,0
sfz,0,0
sga,11,1063
sgb,0,0
sgc,0,0
sgd,0,0
sge,34,4412
sgf,0,0
sgg,0,0
sgh,0,0
sgi,29,109
sgj,0,0
sgk,0,0
sgl,6,594
sgm,0,0
sgn,4,10
sgo,24,53
sgp,0,0
sgq,0,0
sgr,47,1135
sgs,0,0
sgt,0,0
sgu,71,108
sgv,0,0
sgw,0,0
sgx,0,0
sgy,0,5
sgz,0,0
sha,4338,1221
shb,113,7
shc,57,6
shd,14,4
she,4134,604
shf,46,10
shg,10,2
shh,8,1
shi,5048,433
shj,1,0
shk,53,15
shl,199,7
shm,366,32
shn,141,10
sho,5241,500
shp,30,5
shq,7,0
shr,1350,1
shs,17,3
sht,93,13
shu,416,171
shv,14,8
shw,157,7
shx,0,0
shy,245,64
shz,0,0
sia,2174,432
sib,1145,172
sic,2436,11010
sid,3290,589
sie,438,5052
sif,491,177
sig,3281,2426
sih,3,3
sii,7,7
sij,1,2
sik,16,1769
sil,2223,706
sim,702,376
sin,6917,2598
sio,8615,3582
sip,197,58
siq,3,0
sir,257,89
sis,5782,2908
sit,6292,3576
siu,210,134
siv,1835,806
siw,0,2
six,300,3
siy,4,0
siz,663,37
sja,4,145
sjb,0,0
sjc,0,0
sjd,0,0
sje,2,3
sjf,0,0
sjg,0,0
sjh,0,0
sji,0,0
sjj,0,0
sjk,0,0
sjl,0,0
sjm,0,0
sjn,0,0
sjo,21,31
sjp,0,0
sjq,0,0
sjr,0,0
sjs,0,0
sjt,0,0
sju,22,77
sjv,0,0
sjw,0,0
sjx,0,0
sjy,0,0
sjz,0,0
ska,218,1717
skb,4,2
skc,0,0
skd,1,0
ske,919,1479
skf,1,0
skg,0,0
skh,5,1
ski,2119,678
skj,3,4
skk,0,0
skl,11,629
skm,6,0
skn,3,121
sko,37,2756
skp,0,1
skq,0,0
skr,23,1564
sks,202,3
skt,23,13
sku,237,1136
skv,2,1
skw,3,1
skx,0,0
sky,499,86
skz,0,0
sla,2240,1551
slb,0,0
slc,0,0
sld,0,0
sle,1368,1495
slf,0,0
slg,0,0
slh,0,0
sli,1450,1120
slj,0,1
slk,0,0
sll,0,0
slm,0,0
sln,0,0
slo,791,737
slp,0,0
slq,0,0
slr,0,0
sls,0,0
slt,0,0
slu,511,152
slv,0,0
slw,0,0
slx,0,0
sly,804,8
slz,0,0
sma,2128,2051
smb,0,0
smc,0,0
smd,0,0
sme,694,1151
smf,0,0
smg,0,0
smh,0,0
smi,1057,1458
smj,0,0
smk,0,0
sml,0,0
smm,0,0
smn,0,0
smo,1111,810
smp,0,0
smq,0,0
smr,1,0
sms,121,1
smt,0,0
smu,212,2667
smv,0,0
smw,0,0
smx,0,0
smy,5,24
smz,0,0
sna,1839,485
snb,0,0
snc,0,0
snd,0,0
sne,759,362
snf,0,0
sng,0,0
snh,0,0
sni,262,140
snj,1,1
snk,0,0
snl,0,0
snm,0,0
snn,0,0
sno,785,172
snp,0,0
snq,0,0
snr,0,0
sns,0,0
snt,0,0
snu,130,178
snv,0,0
snw,0,0
snx,0,0
sny,1,4
snz,0,0
soa,256,35
sob,113,143
soc,2154,160
sod,398,124
soe,31,15
sof,763,322
sog,80,84
soh,24,259
soi,424,43
soj,17,1
sok,9,54
sol,3043,1060
som,1310,557
son,5022,2850
soo,249,5
sop,682,621
soq,3,1
sor,3044,2632
sos,94,119
sot,302,359
sou,2569,161
sov,166,75
sow,157,56
sox,12,45
soy,48,1
soz,15,581
spa,2918,3569
spb,80,1
spc,0,1
spd,0,0
spe,6724,4031
spf,5,387
spg,0,0
sph,1128,1027
spi,3697,4019
spj,0,0
spk,0,0
spl,1324,1065
spm,0,0
spn,14,11
spo,4744,2089
spp,0,0
spq,0,0
spr,1619,5917
sps,42,71
spt,0,0
spu,553,818
spv,0,0
spw,0,0
spx,0,0
spy,73,14
spz,0,0
sqa,0,0
sqb,0,0
sqc,0,0
sqd,0,0
sqe,0,0
sqf,0,0
sqg,0,0
sqh,0,0
sqi,2,0
sqj,0,0
sqk,0,0
sql,0,0
sqm,0,0
sqn,0,0
sqo,0,0
sqp,0,0
sqq,0,0
sqr,0,0
sqs,0,0
sqt,0,0
squ,1708,313
sqv,0,0
sqw,0,0
sqx,0,0
sqy,0,0
sqz,0,0
sra,57,919
srb,0,0
src,0,0
srd,0,0
sre,90,1977
srf,0,0
srg,0,0
srh,4,23
sri,7,649
srj,0,0
srk,0,0
srl,0,0
srm,0,0
srn,0,0
sro,59,255
srp,0,0
srq,0,0
srr,0,0
srs,3,0
srt,0,0
